coder.id,paper.doi_1,Aim,performance.type,Aim.disagree,Q49,initial.note,claim.presence,Flag,Flag.type,Flag.type_3_TEXT,Note.final,group,variable,value,theme_count
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,more,Yes,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,opportunity.type,Livestock,131
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,existence,1 - The theme exists,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,fulfillment,1 - Theme will be overcome/fulfilled or already is,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,more,Yes,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,opportunity.type,the Environment,189
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,env.opps,Land Use or Land Change,90
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,env.opps,Pollution,113
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,pollution,Air,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,existence,1 - The theme exists,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,fulfillment,Not Indicated,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,more,Yes,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,problem.or.benefit,Barrier,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,develop.or.adopt,Development,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,development.category,Scaffolds,75
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,development.category,non-Nutritious,25
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,existence,0 - Theme may or may not exist,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,fulfillment,1 - Theme will be overcome/fulfilled or already is,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,more,Yes,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,opportunity.type,the Environment,189
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,opportunity.type,Livestock,131
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,opportunity.type,Humans,187
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,env.opps,Wasteful production methods,10
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,env.opps,Excessive Fresh Water Use,77
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,env.opps,Land Use or Land Change,90
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,env.opps,Pollution,113
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,pollution,Air,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,Human.opps,Public Health,184
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,Health.opps,Increasing Food Security,147
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,Health.opps,Food Safety Improvements,90
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,Food.safety,Reducing risk of Contaminants,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,Food.safety,Reducing Antibiotics used for Livestock,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,existence,1 - The theme exists,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,fulfillment,0 - Theme may or may not be overcome,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,more,Yes,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,problem.or.benefit,Barrier,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,develop.or.adopt,Development,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,development.category,Scaffolds,75
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,development.category,Media and Ingredients,84
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,existence,1 - The theme exists,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,8,more,No - Continue to Final Note,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,1,more,Yes,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,1,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,1,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,1,adoption.category,Public Distrust,119
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,1,distrust.sources,Religious beliefs,14
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,1,existence,0 - Theme may or may not exist,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,1,fulfillment,Not Indicated,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,2,more,Yes,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,2,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,2,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,2,adoption.category,Public Distrust,119
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,2,distrust.sources,Withheld Information concerns,9
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,2,distrust.sources,False Information concerns,7
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,2,existence,-0.5 - hedging,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,2,fulfillment,0.5 - hedging,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,3,more,Yes,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,3,problem.or.benefit,Opportunity,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,3,opportunity.type,the Environment,189
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,3,opportunity.type,Humans,187
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,3,env.opps,Non-specified,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,3,Human.opps,Economic - (includes energy efficiency),67
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,3,Human.opps,Public Health,184
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,3,Health.opps,Increasing Food Security,147
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,3,existence,1 - The theme exists,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,3,fulfillment,0.5 - hedging,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,4,more,Yes,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,4,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,4,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,4,adoption.category,Regulations,36
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,4,existence,1 - The theme exists,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,4,fulfillment,Not Indicated,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,5,more,Yes,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,5,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,5,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,5,adoption.category,Public Distrust,119
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,5,distrust.sources,Religious beliefs,14
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,5,existence,0 - Theme may or may not exist,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,5,fulfillment,Not Indicated,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,6,more,Yes,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,6,section_9_TEXT,Literature Review,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,6,problem.or.benefit,Barrier,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,6,develop.or.adopt,Adoption,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,6,adoption.category,Public Distrust,119
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,6,distrust.sources,Religious beliefs,14
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,6,existence,0 - Theme may or may not exist,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,6,fulfillment,Not Indicated,NA
Chris,10.3389/fsufs.2023.1127164,Religion,NA,None,NA,NA,Yes,NA,NA,NA,Authors speak of muslims as consumers separately from the non-muslim public as consumers so there may be some contratidcting sentiments,7,more,No - Continue to Final Note,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,more,Yes,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Barrier,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,develop.or.adopt,Adoption,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,adoption.category,Public Distrust,119
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,distrust.sources,Unnatural perceptions,58
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,distrust.sources,Other (write),NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,distrust.sources_13_TEXT,Improved Animal Welfare,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,existence,1 - The theme exists,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,fulfillment,Not Indicated,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,more,Yes,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,Livestock,131
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,Humans,187
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Human.opps,Public Health,184
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Health.opps,Increasing Food Security,147
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,existence,1 - The theme exists,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,more,Yes,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Barrier,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,develop.or.adopt,Adoption,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,adoption.category,Public Distrust,119
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,adoption.category,Cost or Willingness to Pay,63
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,Health Concerns,46
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,Safety Concerns,44
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,Non-specified concerns,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,Unnatural perceptions,58
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,poor Sensory Attributes,59
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,senses.distrust,not specified,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,opportunity.type,the Environment,189
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,env.opps,Pollution,113
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,pollution,Air,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,existence,1 - The theme exists,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,fulfillment,0 - Theme may or may not be overcome,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,more,Yes,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,section_9_TEXT,Discussion and Conclusion,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,opportunity.type,the Environment,189
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,opportunity.type,Livestock,131
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,opportunity.type,Humans,187
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,env.opps,Non-specified,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,Human.opps,Public Health,184
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,Health.opps,Increasing Food Security,147
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,existence,1 - The theme exists,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,fulfillment,0 - Theme may or may not be overcome,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,more,Yes,NA
Chris,10.1016/j.livsci.2021.104705,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,section_9_TEXT,Discussion and Conclusion,NA
