doi,themeID,group,section,existence,fulfillment
10.1371/journal.pone.0251432,Cost or Willingness to Pay,6,Results and Discussion,0.5,NA
10.1108/BFJ-01-2018-0025,Cost or Willingness to Pay,5,Introduction,0.5,NA
10.1108/BFJ-01-2018-0025,Cost or Willingness to Pay,6,Discussion,-0.5,NA
10.1177/09717218221075158,Cost or Willingness to Pay,2,Introduction,0.5,NA
10.3390/nu13041284,Cost or Willingness to Pay,2,Abstract,1,0.5
10.3390/nu13041284,Cost or Willingness to Pay,8,Conclusion,0.5,0.5
10.1016/j.MEATsci.2022.108964,Cost or Willingness to Pay,6,Introduction,0.5,NA
10.3390/nu15132935,Cost or Willingness to Pay,3,Introduction,0.5,NA
10.3389/fsufs.2019.00128,Cost or Willingness to Pay,3,Introduction,1,NA
10.1016/j.foodcont.2021.108336,Cost or Willingness to Pay,4,Introduction,1,NA
10.1080/01292986.2024.2342827,Cost or Willingness to Pay,9,Introduction,0.5,NA
10.3389/fsufs.2019.00011,Cost or Willingness to Pay,2,Abstract,1,0.5
10.3389/fsufs.2021.594650,Cost or Willingness to Pay,5,Discussion,-0.5,0.5
10.3389/fsufs.2021.594650,Cost or Willingness to Pay,8,Discussion,1,NA
10.3389/fsufs.2021.594650,Cost or Willingness to Pay,9,Discussion,-0.5,0.5
10.3390/su14126956,Cost or Willingness to Pay,2,Introduction,1,NA
10.3389/fnut.2024.1401715,Cost or Willingness to Pay,4,Discussion,1,NA
10.1016/j.heliyon.2024.e38006,Cost or Willingness to Pay,4,Introduction,1,0.5
10.1016/j.crfs.2023.100545,Cost or Willingness to Pay,1,Abstract,1,NA
10.1080/00036846.2024.2408035,Cost or Willingness to Pay,7,Other (Write),1,NA
10.1002/bit.27848,Cost or Willingness to Pay,3,Conclusion,1,NA
10.3390/su15129253,Cost or Willingness to Pay,2,Introduction,1,NA
10.3390/su15129253,Cost or Willingness to Pay,3,Introduction,1,0.5
10.3390/su15129253,Cost or Willingness to Pay,5,Introduction,1,NA
10.1016/j.MEATsci.2022.108776,Cost or Willingness to Pay,6,Discussion,1,NA
10.1016/j.MEATsci.2022.108776,Cost or Willingness to Pay,8,Conclusion,1,NA
10.1016/j.jafr.2022.100358,Cost or Willingness to Pay,2,Abstract,0,-0.5
10.1016/j.jafr.2022.100358,Cost or Willingness to Pay,6,Conclusion,1,-0.5
10.1016/j.foodqual.2022.104573,Cost or Willingness to Pay,11,Conclusion,1,0.5
10.1007/s11356-022-23597-2,Cost or Willingness to Pay,6,Background,0.5,NA
10.1007/s11356-022-23597-2,Cost or Willingness to Pay,9,Other (Write),0,NA
10.3934/agrfood.2024021,Cost or Willingness to Pay,8,Discussion,1,0.5
10.1016/j.MEATsci.2022.109081,Cost or Willingness to Pay,5,Introduction,0.5,NA
10.1016/j.MEATsci.2022.109081,Cost or Willingness to Pay,8,Conclusion,1,-0.5
10.1016/j.ecolecon.2021.107329,Cost or Willingness to Pay,6,Discussion,1,NA
10.1016/j.MEATsci.2023.109191,Cost or Willingness to Pay,12,Discussion,1,NA
10.1016/j.foodpol.2022.102376,Cost or Willingness to Pay,3,Introduction,0.5,NA
10.1016/j.foodpol.2022.102376,Cost or Willingness to Pay,7,Discussion,0,0.5
10.1016/j.foodpol.2022.102376,Cost or Willingness to Pay,10,Conclusion,0,0.5
10.1007/s10806-017-9654-y,Disconnecting from Food Sources,6,Other (Write),0.5,-0.5
10.3389/fsufs.2023.1104731,Disconnecting from Food Sources,9,Discussion,1,-0.5
10.3828/extr.2022.11,Disconnecting from Food Sources,2,Introduction,1,NA
10.3828/extr.2022.11,Disconnecting from Food Sources,10,Other (Write),0.5,NA
10.1007/s11158-016-9331-4,Disconnecting from Food Sources,4,Body,0.5,NA
10.1016/j.MEATsci.2019.04.004,Disgust reactions,6,Discussion,0.5,NA
10.3390/su13137430,Disgust reactions,6,Introduction,1,NA
10.3390/su13137430,Disgust reactions,9,Results and Discussion,1,NA
10.1007/s10806-017-9654-y,Disgust reactions,4,Other (Write),0.5,-0.5
10.1038/s41538-022-00172-0,Disgust reactions,3,Introduction,0.5,NA
10.1038/s41538-022-00172-0,Disgust reactions,3,Introduction,0.5,1
10.1038/s41538-022-00172-0,Disgust reactions,3,Introduction,1,NA
10.1038/s41538-022-00172-0,Disgust reactions,3,Introduction,1,1
10.1038/s41538-022-00172-0,Disgust reactions,4,Introduction,1,1
10.1038/s41538-022-00172-0,Disgust reactions,4,Introduction,0.5,1
10.1016/j.foodqual.2021.104226,Disgust reactions,3,Introduction,1,NA
10.3390/nu11081904,Disgust reactions,2,Abstract,1,NA
10.3390/nu11081904,Disgust reactions,4,Discussion,1,NA
10.1016/j.livsci.2022.104909,Disgust reactions,4,Discussion,1,NA
10.1016/j.meatsci.2019.04.004,Disgust reactions,3,Introduction,1,0
10.1016/j.meatsci.2019.04.004,Disgust reactions,4,Discussion,1,0.5
10.3390/su13137430,Disgust reactions,10,Results and Discussion,0.5,0
10.3389/fnut.2020.00148,Disgust reactions,7,Discussion,1,NA
10.3389/fnut.2020.00148,Disgust reactions,10,Conclusion,1,-0.5
10.1007/s10806-015-9573-8,Disgust reactions,8,Background,1,NA
10.1016/j.fufo.2024.100297,Disgust reactions,5,Introduction,1,NA
10.1016/j.fufo.2024.100297,Disgust reactions,6,Discussion,1,NA
10.1016/j.appet.2024.107240,Disgust reactions,1,Abstract,0,NA
10.1016/j.appet.2024.107240,Disgust reactions,3,Introduction,1,NA
10.1016/j.appet.2024.107240,Disgust reactions,8,Discussion,1,NA
10.1016/j.appet.2024.107240,Disgust reactions,9,Discussion,1,NA
10.1016/j.appet.2024.107240,Disgust reactions,13,Conclusion,1,NA
10.1016/j.appet.2024.107297,Disgust reactions,3,Introduction,1,NA
10.1016/j.appet.2024.107297,Disgust reactions,4,Discussion,1,NA
10.1108/BFJ-09-2021-0987,Disgust reactions,5,Introduction,0.5,NA
10.1108/BFJ-09-2021-0987,Disgust reactions,7,Background,1,NA
10.1108/BFJ-09-2021-0987,Disgust reactions,9,Results and Discussion,0.5,NA
10.1016/j.foodqual.2024.105208,Disgust reactions,1,Abstract,1,NA
10.1111/faf.12541,Disgust reactions,10,Body,1,0.5
10.1371/journal.pone.0251432,Disgust reactions,4,Introduction,0.5,NA
10.1371/journal.pone.0251432,Disgust reactions,10,Conclusion,0.5,NA
10.1108/BFJ-01-2018-0025,Disgust reactions,5,Introduction,0.5,NA
10.1108/BFJ-01-2018-0025,Disgust reactions,7,Discussion,0.5,NA
10.1177/09717218221075158,Disgust reactions,2,Introduction,0.5,NA
10.3390/su13158235,Disgust reactions,8,Introduction,0.5,NA
10.3390/nu13041284,Disgust reactions,5,Discussion,0.5,0.5
10.1016/j.MEATsci.2022.108964,Disgust reactions,6,Introduction,0.5,NA
10.1080/22041451.2024.2324405,Disgust reactions,6,Other (Write),1,NA
10.3389/fsufs.2019.00011,Disgust reactions,5,Discussion,1,0.5
10.1016/j.foodqual.2023.105032,Disgust reactions,8,Discussion,0.5,NA
10.1016/j.MEATsci.2022.108776,Disgust reactions,5,Discussion,0.5,NA
10.1016/j.MEATsci.2022.108776,Disgust reactions,8,Conclusion,1,NA
10.3934/agrfood.2024021,Disgust reactions,8,Discussion,1,0.5
10.1016/j.appet.2016.10.002,Disgust reactions,5,Introduction,1,NA
10.3390/su15054009,Disgust reactions,8,Discussion,0.5,NA
10.1108/BFJ-02-2020-0092,Disgust reactions,7,Discussion,0.5,0.5
10.1016/j.foodpol.2022.102376,Disgust reactions,4,Introduction,0.5,NA
10.3389/fsufs.2023.1127164,Economic - (includes energy efficiency),3,Introduction,1,0.5
10.3389/fsufs.2023.1160458,Economic - (includes energy efficiency),7,Other (Write),0.5,NA
10.1353/con.2013.0013,Economic - (includes energy efficiency),3,Other (Write),1,0.5
10.1016/j.fbio.2022.101571,Economic - (includes energy efficiency),2,Introduction,1,NA
10.3390/cells13010041,Economic - (includes energy efficiency),3,Introduction,1,0.5
10.1016/j.carbpol.2023.121287,Economic - (includes energy efficiency),1,Abstract,1,0.5
10.3390/cells13010041,Economic - (includes energy efficiency),4,Introduction,0.5,0.5
10.1371/journal.pone.0221129,Economic - (includes energy efficiency),5,Introduction,1,1
10.3389/fsufs.2023.1134100,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.3389/fsufs.2023.1134100,Economic - (includes energy efficiency),8,Discussion,1,NA
10.22434/IFAMR2022.0017,Economic - (includes energy efficiency),4,Introduction,1,0.5
10.22434/IFAMR2022.0017,Economic - (includes energy efficiency),11,Results and Discussion,1,0.5
10.1089/space.2019.0018,Economic - (includes energy efficiency),3,Introduction,1,1
10.3390/su12114377,Economic - (includes energy efficiency),5,Background,1,0.5
10.3389/fnut.2023.1196475,Economic - (includes energy efficiency),7,Other (Write),1,0.5
10.3389/fsufs.2022.1056615,Economic - (includes energy efficiency),1,Introduction,1,0.5
10.3390/foods12071384,Economic - (includes energy efficiency),2,Introduction,1,0
10.3390/gels8020094,Economic - (includes energy efficiency),3,Abstract,1,0
10.3390/gels8020094,Economic - (includes energy efficiency),3,Introduction,1,0
10.3390/gels8020094,Economic - (includes energy efficiency),3,Abstract,1,0.5
10.3390/gels8020094,Economic - (includes energy efficiency),3,Introduction,1,0.5
10.1007/s11626-024-00971-7,Economic - (includes energy efficiency),1,Introduction,1,0.5
10.3389/fnut.2023.1197111,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.1016/j.appet.2024.107240,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.1016/j.jfoodeng.2024.112259,Economic - (includes energy efficiency),2,Introduction,1,NA
10.3390/nu15214649,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.3390/nu15214649,Economic - (includes energy efficiency),3,Discussion,1,0.5
10.1038/s42003-022-03423-8,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.1159/000511764,Economic - (includes energy efficiency),1,Abstract,1,0.5
10.1159/000511764,Economic - (includes energy efficiency),3,Body,1,1
10.1039/d1fo04340d,Economic - (includes energy efficiency),1,Abstract,1,1
10.1007/s11569-018-0330-0,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.1007/s11569-018-0330-0,Economic - (includes energy efficiency),10,Discussion,1,NA
10.1016/j.foodqual.2024.105102,Economic - (includes energy efficiency),2,Introduction,1,NA
10.1177/0963662516639001,Economic - (includes energy efficiency),1,Body,0.5,0.5
10.3390/foods12142682,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.3389/fsufs.2024.1294390,Economic - (includes energy efficiency),1,Introduction,1,NA
10.1108/BFJ-01-2018-0025,Economic - (includes energy efficiency),2,Introduction,1,NA
10.1177/09717218221075158,Economic - (includes energy efficiency),3,Discussion,0.5,0.5
10.3390/su13158235,Economic - (includes energy efficiency),4,Introduction,0.5,NA
10.3390/nu13041284,Economic - (includes energy efficiency),3,Introduction,1,0.5
10.1016/j.MEATsci.2022.108964,Economic - (includes energy efficiency),1,Introduction,0.5,NA
10.1016/j.biomaterials.2022.121669,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.1016/j.biomaterials.2022.121669,Economic - (includes energy efficiency),7,Conclusion,1,0.5
10.1080/22041451.2024.2324405,Economic - (includes energy efficiency),3,Introduction,1,0.5
10.1080/22041451.2024.2324405,Economic - (includes energy efficiency),11,Conclusion,1,0.5
10.1016/j.foodres.2022.111952,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.1038/s41598-024-59767-0,Economic - (includes energy efficiency),3,Discussion,1,0.5
10.3389/fsufs.2019.00128,Economic - (includes energy efficiency),6,Body,1,0.5
10.1016/j.foodcont.2021.108336,Economic - (includes energy efficiency),5,Body,0.5,NA
10.1016/j.foodcont.2021.108336,Economic - (includes energy efficiency),7,Other (Write),0.5,NA
10.1080/01292986.2024.2342827,Economic - (includes energy efficiency),4,Introduction,1,0.5
10.1177/2514848620963125,Economic - (includes energy efficiency),2,Body,1,0.5
10.3389/fbioe.2022.895289,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.1111/ajsp.12609,Economic - (includes energy efficiency),3,Introduction,1,1
10.3389/fsufs.2021.594650,Economic - (includes energy efficiency),3,Introduction,1,0.5
10.1016/j.biomaterials.2022.121602,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.1080/00036846.2024.2408035,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.5851/kosfa.2024.e72,Economic - (includes energy efficiency),1,Introduction,1,0.5
10.1111/japp.12056,Economic - (includes energy efficiency),1,Abstract,1,0.5
10.1111/japp.12056,Economic - (includes energy efficiency),4,Introduction,1,1
10.1057/s41599-022-01316-z,Economic - (includes energy efficiency),3,Introduction,1,1
10.1002/elsc.202300005,Economic - (includes energy efficiency),1,Introduction,1,0.5
10.1007/s12571-023-01390-4,Economic - (includes energy efficiency),4,Results and Discussion,1,1
10.1007/s12571-023-01390-4,Economic - (includes energy efficiency),9,Conclusion,1,0.5
10.1007/s10943-017-0403-3,Economic - (includes energy efficiency),2,Abstract,1,1
10.1007/s10943-017-0403-3,Economic - (includes energy efficiency),4,Background,1,1
10.1007/s10943-017-0403-3,Economic - (includes energy efficiency),5,Background,1,1
10.1016/j.foodqual.2022.104573,Economic - (includes energy efficiency),8,Discussion,0.5,NA
10.1007/s11356-022-23597-2,Economic - (includes energy efficiency),1,Abstract,1,1
10.1038/s41467-021-25236-9,Economic - (includes energy efficiency),2,Introduction,1,0
10.1002/bit.27469,Economic - (includes energy efficiency),3,Introduction,1,0.5
10.1016/j.appet.2016.10.002,Economic - (includes energy efficiency),1,Abstract,1,0.5
10.1016/j.appet.2016.10.002,Economic - (includes energy efficiency),3,Introduction,1,0.5
10.3390/foods11193037,Economic - (includes energy efficiency),3,Introduction,1,0
10.1016/j.matdes.2024.112992,Economic - (includes energy efficiency),1,Abstract,1,0.5
10.1016/j.MEATsci.2022.109081,Economic - (includes energy efficiency),4,Introduction,1,0
10.1016/j.biomaterials.2021.121107,Economic - (includes energy efficiency),2,Introduction,1,NA
10.1108/BFJ-02-2020-0092,Economic - (includes energy efficiency),2,Introduction,1,NA
10.1108/BFJ-02-2020-0092,Economic - (includes energy efficiency),6,Discussion,0.5,0.5
10.1016/j.fbio.2022.101766,Economic - (includes energy efficiency),2,Introduction,1,0.5
10.1016/j.MEATsci.2023.109191,Economic - (includes energy efficiency),3,Introduction,1,NA
10.3390/biom12060838,Economic - (includes energy efficiency),1,Abstract,1,0.5
10.3390/biom12060838,Economic - (includes energy efficiency),2,Introduction,1,NA
10.3389/fsufs.2024.1341151,Economic - (includes energy efficiency),1,Abstract,1,0.5
10.1080/09505431.2016.1171836,Economic - (includes energy efficiency),1,Introduction,1,0.5
10.1016/j.jfca.2024.106663,Energy Use is High,3,Introduction,1,0.5
10.1038/s41538-019-0041-0,Energy Use is High,13,Results and Discussion,0.5,0.5
10.1016/j.cej.2022.137455,Energy Use is High,2,Introduction,1,0
10.1038/s41538-019-0041-0,Energy Use is High,1,Abstract,1,1
10.3389/fnut.2020.00148,Energy Use is High,6,Introduction,1,-0.5
10.1089/space.2019.0018,Energy Use is High,4,Discussion,1,0.5
10.1089/space.2019.0018,Energy Use is High,5,Discussion,1,1
10.1016/j.ces.2019.115269,Energy Use is High,4,Introduction,1,NA
10.3390/gels8020094,Energy Use is High,6,Results and Discussion,1,0.5
10.3828/extr.2022.11,Energy Use is High,8,Other (Write),1,-0.5
10.1016/j.scitotenv.2023.164988,Energy Use is High,1,Abstract,0.5,0.5
10.1016/j.scitotenv.2023.164988,Energy Use is High,6,Conclusion,0.5,0.5
10.1007/s11569-018-0330-0,Energy Use is High,3,Introduction,0.5,0.5
10.3390/su13158235,Energy Use is High,4,Introduction,0.5,NA
10.1016/j.MEATsci.2022.108964,Energy Use is High,5,Introduction,0.5,NA
10.1016/j.scitotenv.2022.158051,Energy Use is High,2,Introduction,0.5,NA
10.1016/j.scitotenv.2022.158051,Energy Use is High,5,Introduction,1,NA
10.1016/j.scitotenv.2022.158051,Energy Use is High,11,Results and Discussion,1,0.5
10.1016/j.scitotenv.2022.158051,Energy Use is High,13,Conclusion,1,NA
10.1007/s11367-015-0931-6,Energy Use is High,2,Abstract,1,NA
10.1007/s11367-015-0931-6,Energy Use is High,6,Discussion,1,NA
10.1007/s11367-015-0931-6,Energy Use is High,7,Conclusion,1,NA
10.1177/2514848620963125,Energy Use is High,3,Body,1,NA
10.1016/j.biomaterials.2021.121267,Energy Use is High,1,Introduction,1,0
10.1007/s11947-024-03552-4,Energy Use is High,1,Conclusion,1,NA
10.1007/s12571-023-01390-4,Energy Use is High,5,Results and Discussion,1,NA
10.1016/j.foodqual.2022.104573,Energy Use is High,5,Introduction,1,NA
10.1007/s11569-017-0282-9,Energy Use is High,4,Body,1,NA
10.3934/agrfood.2024021,Energy Use is High,7,Discussion,0.5,0.5
10.1002/bit.27469,Energy Use is High,4,Introduction,0.5,0.5
10.3390/foods11193037,Energy Use is High,1,Abstract,1,0.5
10.3390/foods11193037,Energy Use is High,5,Results and Discussion,1,0.5
10.1016/j.bbrc.2023.10.018,Energy Use is High,1,Abstract,1,NA
10.1016/j.jfca.2024.106663,Excessive Fresh Water Use,3,Introduction,1,0.5
10.1002/bit.28324,Excessive Fresh Water Use,1,Abstract,1,0.5
10.1002/bit.28324,Excessive Fresh Water Use,6,Conclusion,1,1
10.1016/j.ifset.2024.103734,Excessive Fresh Water Use,6,Discussion,1,0
10.3389/fsufs.2023.1160458,Excessive Fresh Water Use,7,Other (Write),0.5,NA
10.3389/fsufs.2023.1160458,Excessive Fresh Water Use,10,Other (Write),0.5,-0.5
10.3389/fsufs.2023.1160458,Excessive Fresh Water Use,11,Other (Write),0.5,-0.5
10.1353/con.2013.0013,Excessive Fresh Water Use,3,Other (Write),1,0.5
10.1038/s41538-019-0041-0,Excessive Fresh Water Use,12,Results and Discussion,1,0
10.1016/j.foodpol.2020.101931,Excessive Fresh Water Use,8,Background,1,0.5
10.3390/cells13010041,Excessive Fresh Water Use,3,Introduction,1,0.5
10.1038/s41538-022-00172-0,Excessive Fresh Water Use,2,Introduction,1,0.5
10.1038/s41538-022-00172-0,Excessive Fresh Water Use,4,Introduction,1,1
10.1038/s41538-022-00172-0,Excessive Fresh Water Use,4,Introduction,0.5,1
10.1038/s41538-022-00172-0,Excessive Fresh Water Use,3,Introduction,0.5,NA
10.1038/s41538-022-00172-0,Excessive Fresh Water Use,3,Introduction,0.5,1
10.1038/s41538-022-00172-0,Excessive Fresh Water Use,3,Introduction,1,NA
10.1038/s41538-022-00172-0,Excessive Fresh Water Use,3,Introduction,1,1
10.5851/kosfa.2024.e46,Excessive Fresh Water Use,2,Introduction,1,0.5
10.1016/j.fbio.2023.102910,Excessive Fresh Water Use,3,Introduction,1,1
10.3390/foods10112588,Excessive Fresh Water Use,1,Introduction,1,NA
10.1016/j.foodres.2023.113757,Excessive Fresh Water Use,3,Introduction,1,0.5
10.1016/S2095-3119(14)60886-8,Excessive Fresh Water Use,3,Introduction,1,1
10.3390/nu11081904,Excessive Fresh Water Use,3,Introduction,1,0.5
10.1016/j.ifset.2024.103734,Excessive Fresh Water Use,7,Discussion,0.5,0
10.1016/j.carbpol.2023.121287,Excessive Fresh Water Use,3,Introduction,1,0.5
10.1016/j.appet.2022.105990,Excessive Fresh Water Use,2,Introduction,1,1
10.1016/j.biomaterials.2022.121649,Excessive Fresh Water Use,3,Introduction,1,0.5
10.3390/conservation3020021,Excessive Fresh Water Use,3,Introduction,1,0.5
10.3389/fsufs.2023.1160458,Excessive Fresh Water Use,6,Other (Write),0,-1
10.3389/fnut.2020.00148,Excessive Fresh Water Use,3,Introduction,1,0.5
10.1002/cite.202200151,Excessive Fresh Water Use,2,Introduction,1,0.5
10.1371/journal.pone.0221129,Excessive Fresh Water Use,5,Introduction,1,1
10.3389/fsufs.2023.1134100,Excessive Fresh Water Use,2,Introduction,1,0.5
10.3389/fsufs.2024.1294390,Excessive Fresh Water Use,1,Introduction,1,NA
10.1089/space.2019.0018,Excessive Fresh Water Use,3,Introduction,1,1
10.1089/space.2019.0018,Excessive Fresh Water Use,4,Discussion,1,0.5
10.3390/su12114377,Excessive Fresh Water Use,4,Background,1,NA
10.3390/su12114377,Excessive Fresh Water Use,5,Background,1,0.5
10.3390/su12114377,Excessive Fresh Water Use,7,Conclusion,1,NA
10.3390/su12114377,Excessive Fresh Water Use,8,Conclusion,0,0
10.3389/fsufs.2022.1056615,Excessive Fresh Water Use,1,Introduction,1,0.5
10.1007/s11626-024-00971-7,Excessive Fresh Water Use,1,Introduction,1,0.5
10.5187/jast.2023.e10,Excessive Fresh Water Use,1,Introduction,1,0.5
10.1016/j.fufo.2024.100297,Excessive Fresh Water Use,4,Introduction,1,0.5
10.1021/acsami.2c10620,Excessive Fresh Water Use,2,Introduction,1,0.5
10.1016/j.appet.2024.107240,Excessive Fresh Water Use,2,Introduction,1,0.5
10.1016/j.jfoodeng.2024.112259,Excessive Fresh Water Use,2,Introduction,1,NA
10.1016/j.foodpol.2022.102307,Excessive Fresh Water Use,5,Conclusion,1,NA
10.3390/nu15214649,Excessive Fresh Water Use,2,Introduction,1,0.5
10.3390/nu15214649,Excessive Fresh Water Use,3,Discussion,1,0.5
10.1038/s42003-022-03423-8,Excessive Fresh Water Use,2,Introduction,1,0.5
10.3390/su141912501,Excessive Fresh Water Use,5,Introduction,1,1
