doi,themeID,group,section,existence,fulfillment
10.1002/advs.202202877,Chronic Disease Preevention,1,Introduction,1,0.5
10.1080/15528014.2022.2027688,Chronic Disease Preevention,2,Introduction,1,0.5
10.1038/s41538-021-00122-2,Chronic Disease Preevention,3,Discussion,1,0.5
10.1007/s12208-024-00419-4,Chronic Disease Preevention,4,Background,0.5,NA
10.1108/BFJ-11-2012-0288,Chronic Disease Preevention,1,Introduction,1,0.5
10.1016/j.MEATsci.2019.04.004,Climate Change Impacts,2,Introduction,0.5,NA
10.3389/fsufs.2023.1160458,Climate Change Impacts,2,Introduction,0.5,0.5
10.3389/fsufs.2023.1160458,Climate Change Impacts,2,Introduction,1,0
10.3389/fsufs.2023.1160458,Climate Change Impacts,11,Other (Write),0.5,-0.5
10.1038/s41538-019-0041-0,Climate Change Impacts,4,Introduction,1,0
10.1016/j.techsoc.2022.102116,Climate Change Impacts,6,Conclusion,1,0.5
10.1038/s41538-022-00157-z,Climate Change Impacts,2,Introduction,1,0.5
10.3390/foods10112588,Climate Change Impacts,2,Introduction,1,0
10.1016/S2095-3119(14)60886-8,Climate Change Impacts,1,Abstract,1,0.5
10.1016/S2095-3119(14)60886-8,Climate Change Impacts,3,Introduction,1,1
10.1016/S2095-3119(14)60886-8,Climate Change Impacts,9,Conclusion,1,0
10.3390/nu11081904,Climate Change Impacts,3,Introduction,1,0.5
10.3390/bios14010024,Climate Change Impacts,1,Introduction,1,0.5
10.3390/conservation3020021,Climate Change Impacts,3,Introduction,1,0.5
10.3390/conservation3020021,Climate Change Impacts,7,Discussion,1,0.5
10.3390/conservation3020021,Climate Change Impacts,14,Conclusion,1,0.5
10.1016/j.meatsci.2019.04.004,Climate Change Impacts,2,Introduction,1,1
10.3389/fnut.2020.00148,Climate Change Impacts,3,Introduction,1,0.5
10.3389/fnut.2020.00148,Climate Change Impacts,11,Conclusion,1,NA
10.1016/j.biomaterials.2021.121155,Climate Change Impacts,2,Introduction,1,NA
10.3390/foods13091358,Climate Change Impacts,2,Introduction,1,0.5
10.3389/fsufs.2023.1104731,Climate Change Impacts,5,Other (Write),1,0.5
10.3389/fsufs.2023.1104731,Climate Change Impacts,12,Discussion,1,-0.5
10.3389/fsufs.2023.1134100,Climate Change Impacts,1,Abstract,1,NA
10.3389/fsufs.2023.1134100,Climate Change Impacts,2,Introduction,1,0.5
10.3389/fsufs.2023.1134100,Climate Change Impacts,6,Other (Write),1,NA
10.3389/fsufs.2023.1134100,Climate Change Impacts,9,Conclusion,1,NA
10.22434/IFAMR2022.0017,Climate Change Impacts,11,Results and Discussion,1,0.5
10.22434/IFAMR2022.0017,Climate Change Impacts,14,Results and Discussion,1,0.5
10.3389/fsufs.2024.1294390,Climate Change Impacts,1,Introduction,1,NA
10.3389/fnut.2023.1196475,Climate Change Impacts,5,Introduction,1,NA
10.3390/cells13020135,Climate Change Impacts,3,Introduction,1,NA
10.1007/s11626-024-00971-7,Climate Change Impacts,1,Introduction,1,0.5
10.1021/acsami.2c10620,Climate Change Impacts,2,Introduction,1,0.5
10.3828/extr.2022.11,Climate Change Impacts,12,Conclusion,1,NA
10.3390/nu15214649,Climate Change Impacts,3,Discussion,1,0.5
10.3390/bioengineering11080854,Climate Change Impacts,2,Introduction,1,0.5
10.3390/bioengineering11080854,Climate Change Impacts,3,Discussion,1,0.5
10.1111/faf.12541,Climate Change Impacts,15,Discussion,1,0.5
10.3390/su141912501,Climate Change Impacts,3,Introduction,1,0.5
10.3389/fsufs.2023.1302511,Climate Change Impacts,2,Introduction,1,NA
10.1016/j.foodhyd.2024.110369,Climate Change Impacts,3,Introduction,1,1
10.1007/s11569-018-0330-0,Climate Change Impacts,10,Discussion,1,NA
10.1177/0963662516639001,Climate Change Impacts,1,Body,0.5,0.5
10.3390/su13158235,Climate Change Impacts,2,Introduction,1,0.5
10.3390/su13158235,Climate Change Impacts,4,Introduction,0.5,NA
10.3389/fcell.2023.1193634,Climate Change Impacts,2,Introduction,1,0.5
10.3390/nu15132935,Climate Change Impacts,2,Introduction,1,0.5
10.1016/j.biomaterials.2022.121669,Climate Change Impacts,2,Introduction,1,0.5
10.1080/22041451.2024.2324405,Climate Change Impacts,1,Abstract,1,0
10.1080/22041451.2024.2324405,Climate Change Impacts,3,Introduction,1,0.5
10.1016/j.foodcont.2021.108336,Climate Change Impacts,7,Other (Write),0.5,NA
10.1016/j.scitotenv.2022.158051,Climate Change Impacts,4,Introduction,1,0.5
10.1038/s41538-022-00155-1,Climate Change Impacts,3,Introduction,1,NA
10.1080/01292986.2024.2342827,Climate Change Impacts,2,Introduction,1,0.5
10.1111/ajsp.12609,Climate Change Impacts,2,Introduction,1,0.5
10.1016/j.heliyon.2024.e38006,Climate Change Impacts,2,Introduction,1,0.5
10.1057/s41599-022-01316-z,Climate Change Impacts,3,Introduction,1,1
10.1002/bit.27848,Climate Change Impacts,1,Introduction,1,NA
10.1007/s12571-023-01390-4,Climate Change Impacts,2,Introduction,1,0.5
10.1038/s41467-023-44001-8,Climate Change Impacts,2,Introduction,1,0.5
10.3390/foods11193037,Climate Change Impacts,1,Abstract,1,0.5
10.3390/foods11193037,Climate Change Impacts,2,Introduction,1,0.5
10.1016/j.biomaterials.2021.121107,Climate Change Impacts,2,Introduction,1,NA
10.3390/biom12060838,Climate Change Impacts,2,Introduction,1,NA
10.1177/2514848619827009,Climate Change Impacts,1,Introduction,1,1
10.1016/j.techfore.2023.122797,Climate Change Impacts,2,Introduction,1,0.5
10.1016/j.geoforum.2021.10.001,Climate Change Impacts,1,Introduction,1,0.5
10.3389/fsufs.2024.1341151,Climate Change Impacts,3,Results and Discussion,1,NA
10.3389/fsufs.2024.1341151,Climate Change Impacts,3,Introduction,1,NA
10.3389/fsufs.2024.1341151,Climate Change Impacts,5,Results and Discussion,1,0.5
10.3389/fsufs.2024.1341151,Climate Change Impacts,5,Introduction,1,0.5
10.1111/tran.12392,Climate Change Impacts,1,Introduction,1,0
10.3389/fnut.2024.1315555,Climate Change Impacts,1,Abstract,1,0.5
10.1038/s41598-023-40800-7,Climate Change Impacts,2,Introduction,1,0.5
10.1017/S1867299X00003585,Climate Change Impacts,5,Body,1,0.5
10.3390/foods12142713,Climate Change Impacts,1,Abstract,1,0.5
10.1016/j.tifs.2020.12.024,Climate Change Impacts,1,Introduction,1,NA
10.7717/peerj.4939,Climate Change Impacts,2,Conclusion,1,0.5
10.3389/fnut.2023.1127655,Climate Change Impacts,1,Introduction,1,0.5
10.1016/j.respol.2023.104866,Climate Change Impacts,6,Conclusion,1,0.5
10.1007/s10460-013-9427-9,Climate Change Impacts,1,Background,1,0.5
10.1108/BFJ-09-2022-0751,Climate Change Impacts,2,Introduction,1,NA
10.3390/ma10121404,Climate Change Impacts,3,Introduction,1,0.5
10.1016/j.foodqual.2023.104966,Climate Change Impacts,2,Introduction,1,0.5
10.3390/foods9060745,Climate Change Impacts,3,Introduction,1,NA
10.3389/fsufs.2022.847931,Climate Change Impacts,2,Introduction,1,0.5
10.1080/07409710.2018.1531213,Climate Change Impacts,2,Introduction,1,0.5
10.3389/fsufs.2019.00005,Climate Change Impacts,2,Introduction,1,NA
10.3389/fsufs.2019.00005,Climate Change Impacts,3,Discussion,1,-0.5
10.3389/fsufs.2019.00005,Climate Change Impacts,5,Conclusion,1,0
10.1016/j.appet.2022.106307,Climate Change Impacts,1,Introduction,1,NA
10.3390/s23073748,Climate Change Impacts,2,Introduction,1,0.5
10.3390/ijerph19094948,Climate Change Impacts,2,Introduction,1,0.5
10.1021/acssuschemeng.3c02972,Climate Change Impacts,2,Introduction,1,0.5
10.1016/j.foodpol.2022.102337,Climate Change Impacts,1,Introduction,1,NA
10.1016/j.foodpol.2022.102337,Climate Change Impacts,4,Background,1,0.5
10.1002/btpr.3239,Climate Change Impacts,3,Introduction,1,0.5
10.1016/j.foodqual.2019.103732,Climate Change Impacts,3,Introduction,1,NA
10.1016/j.foodres.2023.112750,Climate Change Impacts,1,Introduction,1,0.5
10.1016/j.foodqual.2022.104787,Climate Change Impacts,1,Introduction,1,0.5
10.1017/aae.2023.36,Climate Change Impacts,1,Introduction,1,NA
10.1016/j.foodres.2023.113194,Climate Change Impacts,2,Introduction,1,0.5
10.1016/j.cirp.2022.04.001,Climate Change Impacts,2,Introduction,1,1
10.1016/j.foodres.2023.113660,Climate Change Impacts,3,Introduction,1,0
10.1002/advs.202202877,Climate Change Impacts,1,Introduction,1,0.5
10.3390/socsci11120567,Climate Change Impacts,1,Abstract,1,NA
10.1080/15528014.2022.2027688,Climate Change Impacts,2,Introduction,1,0.5
10.1007/s10640-020-00484-3,Climate Change Impacts,1,Abstract,1,NA
10.1007/s10640-020-00484-3,Climate Change Impacts,2,Introduction,1,NA
10.1016/j.jfca.2024.106663,Cost or Willingness to Pay,3,Introduction,1,0.5
10.1002/bit.28324,Cost or Willingness to Pay,2,Abstract,1,0
10.1002/bit.28324,Cost or Willingness to Pay,4,Introduction,1,0
10.1002/bit.28324,Cost or Willingness to Pay,5,Results and Discussion,1,0
10.1002/bit.28324,Cost or Willingness to Pay,7,Conclusion,1,0
10.1016/j.livsci.2021.104705,Cost or Willingness to Pay,3,Introduction,1,0
10.1016/j.MEATsci.2019.04.004,Cost or Willingness to Pay,5,Introduction,1,NA
10.3389/fsufs.2023.1160458,Cost or Willingness to Pay,7,Other (Write),0.5,NA
10.3390/su13137430,Cost or Willingness to Pay,8,Results and Discussion,1,NA
10.1038/s41538-019-0041-0,Cost or Willingness to Pay,2,Abstract,0.5,0
10.1038/s41538-019-0041-0,Cost or Willingness to Pay,3,Abstract,1,-0.5
10.1038/s41538-019-0041-0,Cost or Willingness to Pay,7,Results and Discussion,1,0.5
10.1038/s41538-019-0041-0,Cost or Willingness to Pay,8,Results and Discussion,1,0
10.1038/s41538-019-0041-0,Cost or Willingness to Pay,18,Results and Discussion,1,-0.5
10.1016/j.cej.2022.137455,Cost or Willingness to Pay,2,Introduction,1,0
10.1016/j.techsoc.2022.102116,Cost or Willingness to Pay,3,Other (Write),0.5,NA
10.1016/j.techsoc.2022.102116,Cost or Willingness to Pay,4,Discussion,0.5,NA
10.1016/j.appet.2022.106392,Cost or Willingness to Pay,5,Results and Discussion,0.5,0
10.1016/j.foodpol.2020.101931,Cost or Willingness to Pay,1,Abstract,0.5,-0.5
10.1016/j.foodpol.2020.101931,Cost or Willingness to Pay,5,Background,1,0.5
10.1016/j.foodpol.2020.101931,Cost or Willingness to Pay,9,Results and Discussion,1,-0.5
10.1007/s10806-017-9654-y,Cost or Willingness to Pay,2,Other (Write),0.5,-0.5
10.1371/journal.pone.0290169,Cost or Willingness to Pay,3,Abstract,1,0
10.1080/13669877.2020.1871057,Cost or Willingness to Pay,1,Discussion,1,1
10.3390/nu11081904,Cost or Willingness to Pay,2,Abstract,1,NA
10.1016/j.ifset.2024.103734,Cost or Willingness to Pay,2,Abstract,1,0
10.1016/j.ifset.2024.103734,Cost or Willingness to Pay,3,Abstract,0.5,1
10.1016/j.ifset.2024.103734,Cost or Willingness to Pay,6,Introduction,1,0.5
10.1016/j.ifset.2024.103734,Cost or Willingness to Pay,9,Discussion,0.5,1
10.1016/j.ifset.2024.103734,Cost or Willingness to Pay,10,Conclusion,0.5,1
10.1016/j.foodhyd.2024.109944,Cost or Willingness to Pay,2,Introduction,1,0.5
10.1016/j.livsci.2022.104909,Cost or Willingness to Pay,1,Abstract,1,NA
10.1016/j.livsci.2022.104909,Cost or Willingness to Pay,4,Discussion,1,NA
10.1016/j.livsci.2022.104909,Cost or Willingness to Pay,6,Conclusion,1,NA
10.1016/j.livsci.2021.104705,Cost or Willingness to Pay,5,Introduction,0.5,NA
10.1016/j.livsci.2021.104705,Cost or Willingness to Pay,6,Introduction,0.5,NA
10.1016/j.meatsci.2019.04.004,Cost or Willingness to Pay,3,Introduction,1,0
10.3390/su13137430,Cost or Willingness to Pay,5,Introduction,0.5,0
10.1016/j.biomaterials.2021.121155,Cost or Willingness to Pay,4,Introduction,1,NA
10.3389/fbioe.2023.1202165,Cost or Willingness to Pay,2,Conclusion,0.5,1
10.1016/j.appet.2020.104860,Cost or Willingness to Pay,3,Introduction,1,0.5
10.1016/j.appet.2020.104860,Cost or Willingness to Pay,4,Discussion,1,0.5
10.3389/fsufs.2023.1134100,Cost or Willingness to Pay,5,Introduction,1,NA
10.3389/fsufs.2023.1134100,Cost or Willingness to Pay,7,Other (Write),1,NA
10.3389/fsufs.2023.1134100,Cost or Willingness to Pay,9,Conclusion,1,NA
10.22434/IFAMR2022.0017,Cost or Willingness to Pay,7,Introduction,1,0
10.22434/IFAMR2022.0017,Cost or Willingness to Pay,12,Results and Discussion,1,NA
10.22434/IFAMR2022.0017,Cost or Willingness to Pay,16,Results and Discussion,-0.5,0.5
10.22434/IFAMR2022.0017,Cost or Willingness to Pay,17,Results and Discussion,1,0
10.3390/su12114377,Cost or Willingness to Pay,2,Abstract,1,0.5
10.3390/su12114377,Cost or Willingness to Pay,3,Introduction,1,0.5
10.3390/su12114377,Cost or Willingness to Pay,6,Discussion,1,0
10.3390/su12114377,Cost or Willingness to Pay,7,Conclusion,1,NA
10.3389/fnut.2023.1196475,Cost or Willingness to Pay,6,Other (Write),1,0.5
10.3389/fsufs.2022.1056615,Cost or Willingness to Pay,2,Results and Discussion,0.5,NA
10.3389/fsufs.2022.1056615,Cost or Willingness to Pay,3,Results and Discussion,1,NA
10.1007/s10806-015-9573-8,Cost or Willingness to Pay,8,Background,1,NA
10.3390/cells13020135,Cost or Willingness to Pay,5,Introduction,1,0.5
10.1108/BFJ-09-2021-0987,Cost or Willingness to Pay,2,Abstract,1,NA
10.1108/BFJ-09-2021-0987,Cost or Willingness to Pay,4,Introduction,1,1
10.1108/BFJ-09-2021-0987,Cost or Willingness to Pay,7,Background,1,NA
10.1108/BFJ-09-2021-0987,Cost or Willingness to Pay,9,Results and Discussion,0.5,NA
10.1108/BFJ-09-2021-0987,Cost or Willingness to Pay,10,Conclusion,1,NA
10.1016/j.foodqual.2024.105208,Cost or Willingness to Pay,4,Introduction,1,NA
10.1016/j.foodqual.2024.105208,Cost or Willingness to Pay,10,Discussion,0.5,0.5
10.1111/faf.12541,Cost or Willingness to Pay,8,Body,1,0
10.1111/faf.12541,Cost or Willingness to Pay,13,Discussion,1,-0.5
10.3390/su141912501,Cost or Willingness to Pay,4,Introduction,1,NA
10.3389/fsufs.2023.1302511,Cost or Willingness to Pay,3,Other (Write),1,NA
10.3389/fsufs.2023.1302511,Cost or Willingness to Pay,7,Conclusion,1,NA
10.1007/s11569-018-0330-0,Cost or Willingness to Pay,4,Introduction,1,NA
10.1016/j.foodqual.2024.105102,Cost or Willingness to Pay,4,Discussion,0.5,NA
10.1371/journal.pone.0251432,Cost or Willingness to Pay,4,Introduction,0.5,NA
10.1371/journal.pone.0251432,Cost or Willingness to Pay,6,Results and Discussion,0.5,NA
10.1108/BFJ-01-2018-0025,Cost or Willingness to Pay,5,Introduction,0.5,NA
10.1108/BFJ-01-2018-0025,Cost or Willingness to Pay,6,Discussion,-0.5,NA
10.1177/09717218221075158,Cost or Willingness to Pay,2,Introduction,0.5,NA
10.3390/nu13041284,Cost or Willingness to Pay,2,Abstract,1,0.5
10.3390/nu13041284,Cost or Willingness to Pay,8,Conclusion,0.5,0.5
10.1016/j.MEATsci.2022.108964,Cost or Willingness to Pay,6,Introduction,0.5,NA
10.3390/nu15132935,Cost or Willingness to Pay,3,Introduction,0.5,NA
10.3389/fsufs.2019.00128,Cost or Willingness to Pay,3,Introduction,1,NA
10.1016/j.foodcont.2021.108336,Cost or Willingness to Pay,4,Introduction,1,NA
10.1080/01292986.2024.2342827,Cost or Willingness to Pay,9,Introduction,0.5,NA
10.3389/fsufs.2019.00011,Cost or Willingness to Pay,2,Abstract,1,0.5
10.3389/fsufs.2021.594650,Cost or Willingness to Pay,5,Discussion,-0.5,0.5
10.3389/fsufs.2021.594650,Cost or Willingness to Pay,8,Discussion,1,NA
10.3389/fsufs.2021.594650,Cost or Willingness to Pay,9,Discussion,-0.5,0.5
10.3390/su14126956,Cost or Willingness to Pay,2,Introduction,1,NA
10.3389/fnut.2024.1401715,Cost or Willingness to Pay,4,Discussion,1,NA
10.1016/j.heliyon.2024.e38006,Cost or Willingness to Pay,4,Introduction,1,0.5
10.1016/j.crfs.2023.100545,Cost or Willingness to Pay,1,Abstract,1,NA
10.1080/00036846.2024.2408035,Cost or Willingness to Pay,7,Other (Write),1,NA
10.1002/bit.27848,Cost or Willingness to Pay,3,Conclusion,1,NA
10.3390/su15129253,Cost or Willingness to Pay,2,Introduction,1,NA
10.3390/su15129253,Cost or Willingness to Pay,3,Introduction,1,0.5
10.3390/su15129253,Cost or Willingness to Pay,5,Introduction,1,NA
10.1016/j.MEATsci.2022.108776,Cost or Willingness to Pay,6,Discussion,1,NA
10.1016/j.MEATsci.2022.108776,Cost or Willingness to Pay,8,Conclusion,1,NA
10.1016/j.jafr.2022.100358,Cost or Willingness to Pay,2,Abstract,0,-0.5
10.1016/j.jafr.2022.100358,Cost or Willingness to Pay,6,Conclusion,1,-0.5
10.1016/j.foodqual.2022.104573,Cost or Willingness to Pay,11,Conclusion,1,0.5
10.1007/s11356-022-23597-2,Cost or Willingness to Pay,6,Background,0.5,NA
10.1007/s11356-022-23597-2,Cost or Willingness to Pay,9,Other (Write),0,NA
10.3934/agrfood.2024021,Cost or Willingness to Pay,8,Discussion,1,0.5
10.1016/j.MEATsci.2022.109081,Cost or Willingness to Pay,5,Introduction,0.5,NA
10.1016/j.MEATsci.2022.109081,Cost or Willingness to Pay,8,Conclusion,1,-0.5
10.1016/j.ecolecon.2021.107329,Cost or Willingness to Pay,6,Discussion,1,NA
10.1016/j.MEATsci.2023.109191,Cost or Willingness to Pay,12,Discussion,1,NA
10.1016/j.foodpol.2022.102376,Cost or Willingness to Pay,3,Introduction,0.5,NA
10.1016/j.foodpol.2022.102376,Cost or Willingness to Pay,7,Discussion,0,0.5
10.1016/j.foodpol.2022.102376,Cost or Willingness to Pay,10,Conclusion,0,0.5
10.1016/j.MEATsci.2019.107924,Cost or Willingness to Pay,4,Introduction,1,NA
10.1007/s10806-014-9508-9,Cost or Willingness to Pay,5,Body,1,NA
10.1038/s41598-023-40800-7,Cost or Willingness to Pay,3,Introduction,1,NA
10.1016/j.jclepro.2022.130593,Cost or Willingness to Pay,4,Introduction,1,0.5
10.1017/S1867299X00003585,Cost or Willingness to Pay,6,Body,1,NA
10.1017/S1867299X00003585,Cost or Willingness to Pay,7,Body,1,-0.5
10.1017/S1867299X00003585,Cost or Willingness to Pay,10,Body,0.5,NA
10.1016/j.appet.2023.107039,Cost or Willingness to Pay,4,Introduction,1,0.5
10.3389/fnut.2023.1127655,Cost or Willingness to Pay,3,Discussion,1,NA
10.3389/fnut.2023.1127655,Cost or Willingness to Pay,5,Conclusion,1,NA
10.1038/s42003-022-03852-5,Cost or Willingness to Pay,7,Discussion,1,0.5
10.1016/j.respol.2023.104866,Cost or Willingness to Pay,2,Abstract,1,0.5
10.3390/foods10020353,Cost or Willingness to Pay,3,Discussion,1,NA
10.1016/j.foodcont.2020.107390,Cost or Willingness to Pay,9,Introduction,0.5,NA
10.1016/j.foodcont.2020.107390,Cost or Willingness to Pay,10,Discussion,1,0.5
10.1016/j.foodcont.2020.107390,Cost or Willingness to Pay,11,Conclusion,1,NA
10.1108/BFJ-09-2022-0751,Cost or Willingness to Pay,7,Background,1,0.5
10.1016/j.ecolecon.2023.108094,Cost or Willingness to Pay,4,Discussion,1,NA
10.1016/j.fufo.2023.100220,Cost or Willingness to Pay,2,Abstract,1,NA
10.1016/j.fufo.2023.100220,Cost or Willingness to Pay,6,Discussion,1,NA
10.1016/j.fufo.2023.100220,Cost or Willingness to Pay,10,Conclusion,1,0.5
10.1016/j.jretconser.2022.103225,Cost or Willingness to Pay,4,Introduction,1,NA
10.3390/foods11172695,Cost or Willingness to Pay,6,Background,1,NA
10.1007/s10640-023-00780-8,Cost or Willingness to Pay,3,Discussion,1,NA
10.1111/1477-9552.12467,Cost or Willingness to Pay,3,Discussion,1,NA
10.3390/su12135352,Cost or Willingness to Pay,3,Introduction,1,0.5
10.1109/MTS.2015.2395967,Cost or Willingness to Pay,2,Body,1,NA
10.1016/j.appet.2022.106307,Cost or Willingness to Pay,4,Discussion,1,NA
10.1016/j.appet.2019.01.027,Cost or Willingness to Pay,4,Introduction,1,NA
10.3390/foods13111627,Cost or Willingness to Pay,4,Discussion,0.5,NA
10.1016/j.cofs.2022.100902,Cost or Willingness to Pay,3,Introduction,1,NA
10.1108/BFJ-12-2022-1133,Cost or Willingness to Pay,3,Results and Discussion,1,NA
10.1108/BFJ-12-2022-1133,Cost or Willingness to Pay,4,Conclusion,1,1
10.3390/ijerph19094948,Cost or Willingness to Pay,3,Introduction,1,NA
10.1016/j.MEATsci.2022.108846,Cost or Willingness to Pay,2,Body,1,NA
10.3390/agriculture12050671,Cost or Willingness to Pay,4,Discussion,1,NA
10.1002/aic.16235,Cost or Willingness to Pay,3,Body,1,NA
10.1016/j.foodpol.2022.102337,Cost or Willingness to Pay,10,Results and Discussion,1,0.5
10.1016/j.foodpol.2022.102337,Cost or Willingness to Pay,14,Results and Discussion,0.5,NA
10.1016/j.foodqual.2021.104368,Cost or Willingness to Pay,8,Discussion,1,NA
10.1016/j.foodqual.2019.103732,Cost or Willingness to Pay,5,Introduction,1,0.5
10.1016/j.foodqual.2019.103732,Cost or Willingness to Pay,6,Discussion,0.5,NA
10.1016/j.appet.2018.02.030,Cost or Willingness to Pay,6,Discussion,1,-0.5
10.1016/j.appet.2018.02.030,Cost or Willingness to Pay,9,Conclusion,1,0
10.1016/j.foodqual.2021.104446,Cost or Willingness to Pay,5,Background,0.5,NA
10.1007/s10806-009-9226-x,Cost or Willingness to Pay,6,Body,1,NA
